language	number	surprisal
Dogri	42	2.2068990880567743
Dogri	43	1.3207185160735915
Dogri	44	1.925882872077912
Dogri	45	1.3947426214728909
Dogri	46	1.9190744234934713
Dogri	47	1.7386512112826296
Dogri	48	1.737003267982832
Dogri	49	2.02561082036178
Dogri	50	2.651819654675602
Dogri	51	2.0053218849103405
Dogri	52	1.9643034648231765
Dogri	53	1.4394412465075987
Dogri	54	1.4391238676036098
Dogri	55	1.6799859157662933
Dogri	56	2.1398018173372653
Dogri	57	1.6252871937195692
Dogri	58	1.7805308548922925
Dogri	59	2.2840499955838394
Dogri	60	3.196956192700596
Dogri	61	2.871032110198691
Dogri	62	2.0567218916516667
Dogri	63	2.426045104708934
Dogri	64	2.827879069767336
Dogri	65	2.465487370378468
Dogri	66	2.635609376839642
Dogri	67	1.6717650233026313
Dogri	68	3.0220084683585524
Dogri	69	1.1259583586509412
Dogri	70	0.7562476440379652
Dogri	71	1.2397988040379817
Dogri	72	2.2738055482081694
Dogri	73	1.6904906412087235
Dogri	74	1.7158316507628073
Dogri	75	1.572677743351078
Dogri	76	1.7528960391203818
Dogri	77	1.7020471043584997
Dogri	78	1.1387970378812347
Dogri	79	1.9450662156039737
Dogri	80	2.9648206185820243
Dogri	81	2.12643937671631
Dogri	82	2.085420956629146
Dogri	83	1.2785559805223465
Dogri	84	1.3631549581215456
Dogri	85	1.4765546610590015
Dogri	86	1.8570812811546775
Dogri	87	1.4539521760164686
Dogri	88	1.535153758140473
Dogri	89	1.377075960367296
Dogri	90	2.678991402191908
Dogri	91	1.9999363124430711
Dogri	92	1.4614778629215284
Dogri	93	1.5568546118566446
Dogri	94	1.2421236531842286
Dogri	95	1.3413483932545025
Dogri	96	2.5924742254406388
Dogri	97	1.3215712188422863
Dogri	98	1.372261009637978
Dogri	99	3.1038588820936304
Dumi	1	1.4160877089065567
Dumi	2	1.9279964655664816
Dumi	3	1.4001546008505499
Dumi	4	1.4160877089065567
Dumi	5	1.4439197286004677
Dumi	6	1.4559460077078148
Dumi	7	1.440012899651808
Dumi	8	1.6587221481361365
Dumi	9	1.4040614297992096
Dumi	10	0.8192909948833342
Dumi	11	0.9305340032397241
Dumi	12	0.9324974808179379
Dumi	13	0.9324974808179379
Dumi	14	0.9451144261004231
Dumi	15	0.9366034436602452
Dumi	16	0.9451144261004231
Dumi	17	0.9324974808179379
Dumi	18	0.9511575382193874
Dumi	19	0.9366034436602452
Dumi	20	0.822097792199486
Dumi	21	0.9479212234165749
Dumi	22	0.9207238552733907
Dumi	23	0.9353042781340897
Dumi	24	0.9479212234165749
Dumi	25	0.9394102409763969
Dumi	26	0.9479212234165749
Dumi	27	0.9353042781340897
Dumi	28	0.9544321350882311
Dumi	29	0.9394102409763969
Dumi	30	0.8101863617084731
Dumi	31	0.936009792925562
Dumi	32	0.9233928476430769
Dumi	33	0.908812424782378
Dumi	34	0.936009792925562
Dumi	35	0.9274988104853842
Dumi	36	0.936009792925562
Dumi	37	0.9233928476430769
Dumi	38	0.9405354661820494
Dumi	39	0.9274988104853842
Dumi	40	0.8192909948833342
Dumi	41	0.9451144261004231
Dumi	42	0.9324974808179379
Dumi	43	0.9324974808179379
Dumi	44	0.9305340032397241
Dumi	45	0.9366034436602452
Dumi	46	0.9451144261004231
Dumi	47	0.9324974808179379
Dumi	48	0.9511575382193874
Dumi	49	0.9366034436602452
Dumi	50	0.8143480392287324
Dumi	51	0.9401714704458214
Dumi	52	0.9275545251633363
Dumi	53	0.9275545251633363
Dumi	54	0.9401714704458214
Dumi	55	0.9170800651449446
Dumi	56	0.9401714704458214
Dumi	57	0.9275545251633363
Dumi	58	0.9453907566223521
Dumi	59	0.9316604880056435
Dumi	60	0.8212201987186452
Dumi	61	0.947043629935734
Dumi	62	0.9344266846532489
Dumi	63	0.9344266846532489
Dumi	64	0.947043629935734
Dumi	65	0.9385326474955561
Dumi	66	0.9324632070750353
Dumi	67	0.9344266846532489
Dumi	68	0.9534082760272501
Dumi	69	0.9385326474955561
Dumi	70	0.8121155655437841
Dumi	71	0.937938996760873
Dumi	72	0.9253220514783879
Dumi	73	0.9253220514783879
Dumi	74	0.937938996760873
Dumi	75	0.9294280143206949
Dumi	76	0.937938996760873
Dumi	77	0.910741628617689
Dumi	78	0.9427862039899123
Dumi	79	0.9294280143206949
Dumi	80	0.8411420954942539
Dumi	81	0.9879360985808576
Dumi	82	0.9732163290846249
Dumi	83	0.9732163290846249
Dumi	84	0.9879360985808576
Dumi	85	0.9780066190673166
Dumi	86	0.9879360985808576
Dumi	87	0.9732163290846249
Dumi	88	1.0037521676197017
Dumi	89	0.9780066190673166
Dumi	90	0.8124188353934215
Dumi	91	0.9382422666105105
Dumi	92	0.9256253213280253
Dumi	93	0.9256253213280253
Dumi	94	0.9382422666105105
Dumi	95	0.9297312841703326
Dumi	96	0.9382422666105105
Dumi	97	0.9256253213280253
Dumi	98	0.9431400188144893
Dumi	99	0.9151508613096337
Dungmali	1	1.0813710257603917
Dungmali	2	0.8299289545060317
Dungmali	3	0.8067290451480524
Dungmali	4	0.6484131613846565
Dungmali	5	0.8124807523888101
Dungmali	6	0.9304794081652658
Dungmali	7	0.9304794081652658
Dungmali	8	0.8090639686623043
Dungmali	9	0.8090639686623043
Dungmali	10	0.8494677630138383
Dungmali	11	0.9858192444113549
Dungmali	12	0.904749895956327
Dungmali	13	0.9454304546856894
Dungmali	14	0.8012488221977978
Dungmali	15	0.8821594246807735
Dungmali	16	0.8940023623938471
Dungmali	17	0.8940023623938471
Dungmali	18	0.8964039016188361
Dungmali	19	0.8964039016188361
Dungmali	20	0.7791163973528488
Dungmali	21	0.9047498959563273
Dungmali	22	0.821055314148325
Dungmali	23	0.8663552079636223
Dungmali	24	0.7407783154098939
Dungmali	25	0.8088360897773351
Dungmali	26	0.81960239678922
Dungmali	27	0.81960239678922
Dungmali	28	0.8217856142664831
Dungmali	29	0.8217856142664831
Dungmali	30	0.6959815527094364
Dungmali	31	0.8133015668485737
Dungmali	32	0.746238037202608
Dungmali	33	0.7749027956225149
Dungmali	34	0.6645713744867661
Dungmali	35	0.7257012451339228
Dungmali	36	0.7364675521458078
Dungmali	37	0.7364675521458078
Dungmali	38	0.7386507696230707
Dungmali	39	0.7386507696230707
Dungmali	40	0.5691798841747392
Dungmali	41	0.6643070180708005
Dungmali	42	0.6152483282934798
Dungmali	43	0.6637417904142898
Dungmali	44	0.5570459662635528
Dungmali	45	0.6055561544315927
Dungmali	46	0.61968596786093
Dungmali	47	0.61968596786093
Dungmali	48	0.6055201131782432
Dungmali	49	0.6055201131782432
Dungmali	50	0.5852165452916429
Dungmali	51	0.6914600586890007
Dungmali	52	0.6354730297848143
Dungmali	53	0.6883749884620617
Dungmali	54	0.5721700032215297
Dungmali	55	0.6165821815105152
Dungmali	56	0.6403140911311237
Dungmali	57	0.6403140911311237
Dungmali	58	0.6278857622052773
Dungmali	59	0.6278857622052773
Dungmali	60	0.6281251473921723
Dungmali	61	0.738659520999583
Dungmali	62	0.6783816318853438
Dungmali	63	0.7312835905625911
Dungmali	64	0.6115028884803483
Dungmali	65	0.6678083513087398
Dungmali	66	0.6813589314249109
Dungmali	67	0.6806289519300491
Dungmali	68	0.6707943643058066
Dungmali	69	0.6707943643058066
Dungmali	70	0.6281251473921723
Dungmali	71	0.738659520999583
Dungmali	72	0.6783816318853438
Dungmali	73	0.7312835905625911
Dungmali	74	0.6115028884803483
Dungmali	75	0.6678083513087398
Dungmali	76	0.6806289519300491
Dungmali	77	0.6813589314249109
Dungmali	78	0.6707943643058066
Dungmali	79	0.6707943643058066
Dungmali	80	0.6203953343475277
Dungmali	81	0.730156726650474
Dungmali	82	0.6706518188406992
Dungmali	83	0.7235537775179466
Dungmali	84	0.6016440066887634
Dungmali	85	0.6600785382640951
Dungmali	86	0.6754928801870086
Dungmali	87	0.6754928801870086
Dungmali	88	0.6607692000280303
Dungmali	89	0.6600392205331684
Dungmali	90	0.6203953343475277
Dungmali	91	0.730156726650474
Dungmali	92	0.6706518188406992
Dungmali	93	0.7235537775179466
Dungmali	94	0.6016440066887634
Dungmali	95	0.6600785382640951
Dungmali	96	0.6754928801870086
Dungmali	97	0.6754928801870086
Dungmali	98	0.6600392205331684
Dungmali	99	0.6607692000280303
Gaddi	1	3.4809601127442256
Gaddi	2	3.763023811350807
Gaddi	3	2.6826185866586005
Gaddi	4	3.203733150725986
Gaddi	5	2.168728668560518
Gaddi	6	2.0131896670265474
Gaddi	7	2.089575228478119
Gaddi	8	1.6514627729438578
Gaddi	9	3.5308112828509017
Gaddi	10	3.7111048738854584
Gaddi	11	2.749752215582736
Gaddi	12	1.6245686374266095
Gaddi	13	1.0364604240630226
Gaddi	14	2.3836193744238368
Gaddi	15	2.012243450787981
Gaddi	16	2.8349707812344493
Gaddi	17	1.4103647693302372
Gaddi	18	1.512247277980654
Gaddi	19	2.9820553584435636
Gaddi	20	2.6447980226750527
Gaddi	21	3.957649223993195
Gaddi	22	2.1741335300180133
Gaddi	23	2.29852287973626
Gaddi	24	2.1657060825347636
Gaddi	25	2.3437531946117987
Gaddi	26	1.6784062151344852
Gaddi	27	1.705340075025716
Gaddi	28	1.906970648275395
Gaddi	29	2.355542903973298
Gaddi	30	2.6826185866586005
Gaddi	31	1.3865286627180569
Gaddi	32	1.3342228651743504
Gaddi	33	1.751268743524711
Gaddi	34	2.032053730429972
Gaddi	35	2.552853985247993
Gaddi	36	1.0085745575602187
Gaddi	37	1.2984271503922016
Gaddi	38	1.2468469197037195
Gaddi	39	1.5352998767302952
Gaddi	40	1.8217381153402215
Gaddi	41	1.8247171364849684
Gaddi	42	1.8933557857684615
Gaddi	43	1.308155160701025
Gaddi	44	1.2963015831535238
Gaddi	45	1.7641638607206658
Gaddi	46	0.9689402053684832
Gaddi	47	1.7172989823711742
Gaddi	48	1.9446210799280623
Gaddi	49	1.919470820202205
Gaddi	50	2.3432646107066555
Gaddi	51	2.095816685689531
Gaddi	52	2.0435108881458244
Gaddi	53	1.5055695426408187
Gaddi	54	1.3904033684146337
Gaddi	55	1.7773103769479182
Gaddi	56	1.474000984682689
Gaddi	57	2.1998326684220126
Gaddi	58	2.212976483346459
Gaddi	59	1.8370787252586254
Gaddi	60	1.7614176315552807
Gaddi	61	1.8311616889428841
Gaddi	62	1.815114812024709
Gaddi	63	2.0413553183279505
Gaddi	64	2.3157693474952277
Gaddi	65	2.2358724924151514
Gaddi	66	1.6128357255427423
Gaddi	67	1.515868627172255
Gaddi	68	1.636439513908326
Gaddi	69	1.5382222507776775
Gaddi	70	0.7146265770331655
Gaddi	71	1.2099230383484394
Gaddi	72	1.165089497596691
Gaddi	73	1.400223529913235
Gaddi	74	1.5042810496412937
Gaddi	75	1.4970833544658502
Gaddi	76	1.5104887356714394
Gaddi	77	2.1130092431726086
Gaddi	78	1.1097772162570967
Gaddi	79	1.7291460294641414
Gaddi	80	2.898877061888903
Gaddi	81	1.7232289931484004
Gaddi	82	1.7060118554731436
Gaddi	83	1.1409665037357846
Gaddi	84	1.2197948672422192
Gaddi	85	1.4477258776834476
Gaddi	86	1.1584049473688154
Gaddi	87	1.4233548879198403
Gaddi	88	1.5443828344435937
Gaddi	89	1.989927128617808
Gaddi	90	2.7532266457538523
Gaddi	91	2.008682258210474
Gaddi	92	2.998837830636336
Gaddi	93	1.031565495883879
Gaddi	94	1.1005403139520094
Gaddi	95	1.2999799480880843
Gaddi	96	1.3912053411661751
Gaddi	97	1.2786553320449279
Gaddi	98	1.3617222067974433
Gaddi	99	2.3076426861863695
Galo	1	1.3544690576929441
Galo	2	2.0858904970196557
Galo	3	1.4933730305673272
Galo	4	2.1301170922962
Galo	5	1.9616848186204892
Galo	6	1.5260627135651714
Galo	7	1.8075494784156603
Galo	8	2.2657507401618053
Galo	9	1.8251142166259977
Galo	10	1.8548921095333935
Galo	11	0.49801452637205024
Galo	12	0.5302107075272657
Galo	13	0.4297173116151764
Galo	14	0.5438188906892795
Galo	15	0.49199357571213764
Galo	16	0.48493145653882064
Galo	17	0.4830840871286841
Galo	18	0.5138472089774152
Galo	19	0.4893572079180904
Galo	20	1.5260888676365623
Galo	21	0.4859644238657495
Galo	22	0.5150001561879998
Galo	23	0.42222035675933406
Galo	24	0.5276363262670125
Galo	25	0.4795128195025236
Galo	26	0.47295513741301487
Galo	27	0.47202934723860784
Galo	28	0.5007415942974236
Galo	29	0.477884259975387
Galo	30	1.3002860097983635
Galo	31	0.46851367529664123
Galo	32	0.49445030889280084
Galo	33	0.40875361238437674
Galo	34	0.5062440676332127
Galo	35	0.4613287946530232
Galo	36	0.45520829136948165
Galo	37	0.45544954095869594
Galo	38	0.4823672725763357
Galo	39	0.46093852164942645
Galo	40	0.6147184164577336
Galo	41	1.1738795459163125
Galo	42	0.5255325909357897
Galo	43	0.4378932517996788
Galo	44	0.5340176604602384
Galo	45	0.49241107669601203
Galo	46	0.48629057341247056
Galo	47	0.484589180373998
Galo	48	0.5084050158516722
Galo	49	0.4900781610647285
Galo	50	0.6403337324210033
Galo	51	0.5094766035827099
Galo	52	0.5381440990646075
Galo	53	0.4497165406704454
Galo	54	0.5499378578050192
Galo	55	0.4984531116239253
Galo	56	0.49890208154128823
Galo	57	0.4964124692447646
Galo	58	0.5233302008624043
Galo	59	0.5019014499354951
Galo	60	0.6212511982867887
Galo	61	0.49345391485232004
Galo	62	0.5210532310855249
Galo	63	0.4336938519400555
Galo	64	0.5328469898259367
Galo	65	0.4879317168457472
Galo	66	0.47524174036130135
Galo	67	0.48038978051437475
Galo	68	0.5073075121320145
Galo	69	0.4858787612051052
Galo	70	0.5328812529549878
Galo	71	0.4743931121491613
Galo	72	0.49266624258574865
Galo	73	0.4240688486440963
Galo	74	0.5061617411436663
Galo	75	0.46873234699350824
Galo	76	0.4636319275905571
Galo	77	0.46337371296199575
Galo	78	0.4833807029466761
Galo	79	0.4680140353936119
Galo	80	0.4908832532365676
Galo	81	0.4544993228088569
Galo	82	0.47533460900077973
Galo	83	0.7887246572170659
Galo	84	0.4824055002711535
Galo	85	0.4477333471342982
Galo	86	0.44263292773134694
Galo	87	0.4408193501388856
Galo	88	0.4673315087029468
Galo	89	0.44812024605330747
Galo	90	0.5426394408496198
Galo	91	0.479374686006148
Galo	92	0.5052593030943837
Galo	93	0.43252476949773266
Galo	94	0.5150874353780602
Galo	95	0.4776580412279022
Galo	96	0.47255762182495104
Galo	97	0.47184765671821216
Galo	98	0.49451522018569827
Galo	99	0.4739441035188138
Garhwali	1	2.5415998005603693
Garhwali	2	3.6798568161432685
Garhwali	3	3.3002517971600844
Garhwali	4	3.2883547329757885
Garhwali	5	3.433867798586138
Garhwali	6	2.6764791160855097
Garhwali	7	2.908510280771134
Garhwali	8	3.009894624645518
Garhwali	9	3.606543940690765
Garhwali	10	3.7586270778032422
Garhwali	11	3.4276063591141184
Garhwali	12	1.9828723976956475
Garhwali	13	1.7630954439282602
Garhwali	14	2.8092016678700817
Garhwali	15	2.3237589756517227
Garhwali	16	4.019615671347176
Garhwali	17	2.2423590245203946
Garhwali	18	1.6109642777275586
Garhwali	19	2.089053076812829
Garhwali	20	2.014312247922973
Garhwali	21	2.3225356974943736
Garhwali	22	1.7332626110082594
Garhwali	23	2.1607185029670957
Garhwali	24	1.9402291906730837
Garhwali	25	2.184464668028403
Garhwali	26	1.736991154553254
Garhwali	27	1.6272202432183012
Garhwali	28	1.4326715729508526
Garhwali	29	1.889923725722161
Garhwali	30	1.2912020690462633
Garhwali	31	2.1898057915018594
Garhwali	32	1.60079107456895
Garhwali	33	1.5090176447697907
Garhwali	34	1.8615129266656014
Garhwali	35	1.4532118152954034
Garhwali	36	1.0855792779770788
Garhwali	37	2.008824534955344
Garhwali	38	1.6684994478897845
Garhwali	39	1.436755281331347
Garhwali	40	1.2167799590896389
Garhwali	41	1.5585125498388295
Garhwali	42	1.0660702020308368
Garhwali	43	1.2728329891245518
Garhwali	44	2.02723706836247
Garhwali	45	0.9892383865163468
Garhwali	46	1.0815252966455515
Garhwali	47	1.37071661634758
Garhwali	48	1.3924443414645467
Garhwali	49	2.5196765791991282
Garhwali	50	1.7050046932662546
Garhwali	51	1.5029381547784617
Garhwali	52	1.58212192813402
Garhwali	53	1.8356217703701465
Garhwali	54	2.249933106220504
Garhwali	55	1.9046356307951113
Garhwali	56	2.051584572128358
Garhwali	57	1.5271200270363665
Garhwali	58	1.3568899405523491
Garhwali	59	1.8044489579112049
Garhwali	60	2.0334429993878773
Garhwali	61	1.8044489579112049
Garhwali	62	2.0680069155458005
Garhwali	63	1.3036786620614564
Garhwali	64	1.7800968444341536
Garhwali	65	1.7442868450163729
Garhwali	66	2.173985818120128
Garhwali	67	1.6288760685140895
Garhwali	68	1.7535306052370667
Garhwali	69	1.4914372487252143
Garhwali	70	0.8034930593497732
Garhwali	71	1.3168119810477275
Garhwali	72	1.5566236051375197
Garhwali	73	1.4689236643301316
Garhwali	74	1.6050613318822764
Garhwali	75	1.375487346086261
Garhwali	76	1.4013840599170166
Garhwali	77	1.1446194238405225
Garhwali	78	1.2781356417554761
Garhwali	79	1.9382126529274426
Garhwali	80	2.860373333853071
Garhwali	81	1.138571466561177
Garhwali	82	1.14319524827618
Garhwali	83	1.20012253965684
Garhwali	84	1.3640803864043918
Garhwali	85	1.6714097246911401
Garhwali	86	1.1509415989370662
Garhwali	87	1.6011396688164148
Garhwali	88	1.4065909985489662
Garhwali	89	2.370205959072489
Garhwali	90	2.8493041172456763
Garhwali	91	0.9633793610819625
Garhwali	92	0.96742517008259
Garhwali	93	1.065919645885883
Garhwali	94	1.2093827617899908
Garhwali	95	1.4396440403386235
Garhwali	96	1.0843735962158252
Garhwali	97	1.416809633900511
Garhwali	98	1.2465795474164933
Garhwali	99	2.2625111564524585
Gondi	1	2.1639348934333085
Gondi	2	2.104209806807084
Gondi	3	0.7108250322573512
Gondi	4	0.7579458213619263
Gondi	5	4.4048962921822685
Gondi	6	2.493464853322944
Gondi	7	1.825220867078342
Gondi	8	2.262881591740415
Gondi	9	1.8035788994511044
Gondi	10	2.3200163829295044
Gondi	11	1.973726268729718
Gondi	12	2.2732549874112378
Gondi	13	2.2482458661077227
Gondi	14	2.1066833398415965
Gondi	15	2.1066833398415965
Gondi	16	3.052567536137295
Gondi	17	1.825220867078342
Gondi	18	2.2482458661077227
Gondi	19	1.5387298437130692
Gondi	20	1.025222808818906
Gondi	21	0.8292032397261258
Gondi	22	1.1514438286781588
Gondi	23	1.0315618242106963
Gondi	24	0.88446742358532
Gondi	25	0.9452291005454297
Gondi	26	0.9536317063753394
Gondi	27	0.7992496565535053
Gondi	28	0.8613984017423275
Gondi	29	0.8776365583477574
Gondi	30	0.9953604968010071
Gondi	31	0.932603430211822
Gondi	32	0.9741053170199769
Gondi	33	0.9627375346092882
Gondi	34	0.9990819657677612
Gondi	35	0.9990819657677612
Gondi	36	0.8456267914694081
Gondi	37	0.7992496565535053
Gondi	38	0.9627375346092882
Gondi	39	1.0202913401879579
Gondi	40	0.5839644279566413
Gondi	41	0.5814791303644152
Gondi	42	0.6648558732464865
Gondi	43	0.5769424033036809
Gondi	44	0.5721560858919161
Gondi	45	0.5875452754877095
Gondi	46	0.5992511923352583
Gondi	47	0.521929966267048
Gondi	48	0.5333702604545356
Gondi	49	0.5671467847177036
Gondi	50	0.5527715343969221
Gondi	51	0.5333655446052885
Gondi	52	0.5371844025574999
Gondi	53	0.5288480287896616
Gondi	54	0.583224446272243
Gondi	55	0.583224446272243
Gondi	56	0.5559398652053766
Gondi	57	0.521929966267048
Gondi	58	0.5288480287896616
Gondi	59	0.49996405778402675
Gondi	60	0.5740001590860985
Gondi	61	0.5743617954568846
Gondi	62	0.7701451332716533
Gondi	63	0.5713823197011123
Gondi	64	0.565513239978221
Gondi	65	0.5820095705596301
Gondi	66	0.5921338574277276
Gondi	67	0.5152871203533528
Gondi	68	0.526252925547005
Gondi	69	0.5605039388040084
Gondi	70	0.5461286884832269
Gondi	71	0.5271378765611991
Gondi	72	0.5305415566438048
Gondi	73	0.5222051828759664
Gondi	74	0.5769967782281537
Gondi	75	0.5769967782281537
Gondi	76	0.5492970192916815
Gondi	77	0.5152871203533528
Gondi	78	0.5222051828759664
Gondi	79	0.49332121187033157
Gondi	80	0.5757108813076208
Gondi	81	0.5781302804654863
Gondi	82	0.6617302800074863
Gondi	83	0.5738168100646807
Gondi	84	0.5626273018634109
Gondi	85	0.5829599717938092
Gondi	86	0.5933558018716721
Gondi	87	0.5164276018343676
Gondi	88	0.5274748699909495
Gondi	89	0.5616444202850234
Gondi	90	0.5472691699642418
Gondi	91	0.5282070779496507
Gondi	92	0.5316820381248196
Gondi	93	0.5233456643569813
Gondi	94	0.5780659796166052
Gondi	95	0.5780659796166052
Gondi	96	0.5504375007726964
Gondi	97	0.5164276018343676
Gondi	98	0.5233456643569813
Gondi	99	0.49446169335134643
GreatAndamanese	1	2.1957189069608467
GreatAndamanese	2	1.9356005054539456
GreatAndamanese	3	2.383540372760959
Gujarati	1	2.52873896848677
Gujarati	2	2.8397676840020996
Gujarati	3	3.304809696950687
Gujarati	4	2.6233063800290024
Gujarati	5	2.3868864251694473
Gujarati	6	1.9821933373671243
Gujarati	7	2.8916907048114373
Gujarati	8	2.960520069883184
Gujarati	9	3.6158890719197325
Gujarati	10	4.375060423673768
Gujarati	11	3.4005911586791355
Gujarati	12	2.2381803762036143
Gujarati	13	2.4353898169109156
Gujarati	14	3.5292261936332388
Gujarati	15	2.3657185210852987
Gujarati	16	4.305164208118978
Gujarati	17	1.1744202327643516
Gujarati	18	2.755750953106621
Gujarati	19	2.452572670147235
Gujarati	20	2.7084795428777833
Gujarati	21	1.9169066429918287
Gujarati	22	1.2344454371270583
Gujarati	23	1.961813606259865
Gujarati	24	1.907071827821728
Gujarati	25	2.261024028083567
Gujarati	26	1.7319401663111886
Gujarati	27	1.7637560532948016
Gujarati	28	1.6881389570306684
Gujarati	29	1.4284405240065206
Gujarati	30	1.1117881433103511
Gujarati	31	1.5992782760654058
Gujarati	32	1.7730907944518999
Gujarati	33	1.7239585505033486
Gujarati	34	1.6770370261278025
Gujarati	35	1.7614552013726614
Gujarati	36	1.2128494310057858
Gujarati	37	1.3031946733163333
Gujarati	38	1.421413004899722
Gujarati	39	1.5850036920810744
Gujarati	40	1.4319755829280179
Gujarati	41	1.5589109473067866
Gujarati	42	1.6220000157619059
Gujarati	43	1.3005577354863755
Gujarati	44	1.6901965406422175
Gujarati	45	2.359843752638051
Gujarati	46	1.4613377119029307
Gujarati	47	1.8658510643857076
Gujarati	48	1.4191966143926404
Gujarati	49	1.7951935978902063
Gujarati	50	1.5338752837014857
Gujarati	51	1.566438200857149
Gujarati	52	1.2363354170454657
Gujarati	53	2.212367521253849
Gujarati	54	2.122556320263589
Gujarati	55	1.9316361114544245
Gujarati	56	2.0713613076369337
Gujarati	57	1.7275745968228102
Gujarati	58	1.6313784590844582
Gujarati	59	1.3979364029684538
Gujarati	60	1.7965192856042262
Gujarati	61	1.7996300390299236
Gujarati	62	2.017961539614017
Gujarati	63	1.8681812268757747
Gujarati	64	1.7912001974555518
Gujarati	65	1.6088790826141548
Gujarati	66	1.5441779523376002
Gujarati	67	2.2941332487359363
Gujarati	68	1.942572288639358
Gujarati	69	1.3553212433592674
Gujarati	70	1.2946208294007302
Gujarati	71	2.3046851979581855
Gujarati	72	1.9446772377326844
Gujarati	73	2.4383575573905945
Gujarati	74	1.7195613380561274
Gujarati	75	1.5189879946710905
Gujarati	76	2.343411502836074
Gujarati	77	1.5346677560217996
Gujarati	78	1.4374087695877111
Gujarati	79	1.740015073207032
Gujarati	80	2.2689990248069263
Gujarati	81	1.786057039462413
Gujarati	82	1.555543059042662
Gujarati	83	1.4607367209086948
Gujarati	84	1.6273744860136807
Gujarati	85	1.5641625149191742
Gujarati	86	2.129313590986485
Gujarati	87	1.3037080696170413
Gujarati	88	2.5189268682727626
Gujarati	89	2.1926266387619324
Gujarati	90	3.6158890719197325
Gujarati	91	1.5949025643010142
Gujarati	92	1.6840511509754417
Gujarati	93	2.0488377969237144
Gujarati	94	1.849199099895804
Gujarati	95	1.5006587442859425
Gujarati	96	2.3647198462563845
Gujarati	97	1.4693280098016206
Gujarati	98	1.6650536646402443
Gujarati	99	2.5200408543411266
Hajong	1	0.7627263850752053
Hajong	2	0.7533903125421868
Hajong	3	0.6141626533609236
Hajong	4	0.6098452519419256
Hajong	5	0.6037678201670791
Hajong	6	0.5703507745407509
Hajong	7	0.6453137446580159
Hajong	8	0.583363543231756
Hajong	9	0.861036790221612
Hajong	10	2.2263135921137347
Hajong	11	1.2279370058923476
Hajong	12	1.1833527355914721
Hajong	13	1.0981194086638428
Hajong	14	1.0952411410511778
Hajong	15	0.9058179447020619
Hajong	16	0.8835399142845097
Hajong	17	1.0715294970415157
Hajong	18	1.077586668577731
Hajong	19	1.3774637026707848
Hajong	20	1.8180462764746608
Hajong	21	1.1765297537207797
Hajong	22	1.126708278326349
Hajong	23	1.0448389608736806
Hajong	24	1.0419606932610155
Hajong	25	0.8525374969118995
Hajong	26	0.8302594664943475
Hajong	27	1.0235770940303697
Hajong	28	1.0243062207875688
Hajong	29	1.3089602697977192
Hajong	30	1.3622450014293674
Hajong	31	1.1765297537207797
Hajong	32	1.1376574003278561
Hajong	33	1.0338898388721733
Hajong	34	1.0419606932610155
Hajong	35	0.8525374969118995
Hajong	36	0.8302594664943475
Hajong	37	1.0235770940303697
Hajong	38	1.0243062207875688
Hajong	39	1.3089602697977192
Hajong	40	1.4351616038257937
Hajong	41	0.9262961533828599
Hajong	42	0.9152275333608164
Hajong	43	0.8224090939066409
Hajong	44	0.8085817042924683
Hajong	45	0.7979511941445785
Hajong	46	0.7756731637270263
Hajong	47	0.8233902137600339
Hajong	48	0.8018763538205291
Hajong	49	1.0229790122686677
Hajong	50	1.4221488351347886
Hajong	51	0.916536576864606
Hajong	52	0.9065523542334797
Hajong	53	0.8137339147793041
Hajong	54	0.8108556471666388
Hajong	55	0.7783268930157344
Hajong	56	0.7669979845996895
Hajong	57	0.8155825525454308
Hajong	58	0.7932011746931924
Hajong	59	1.0118252105335204
Hajong	60	1.3961738492047522
Hajong	61	0.916536576864606
Hajong	62	0.9065523542334797
Hajong	63	0.8137339147793041
Hajong	64	0.8108556471666388
Hajong	65	0.7892760150172417
Hajong	66	0.7560488625981823
Hajong	67	0.8155825525454308
Hajong	68	0.7932011746931924
Hajong	69	1.0118252105335204
Hajong	70	1.5214748003462313
Hajong	71	1.0043084979407844
Hajong	72	0.984571839634527
Hajong	73	0.8972678822069567
Hajong	74	0.8943896145942917
Hajong	75	0.8728099824448944
Hajong	76	0.8505319520273422
Hajong	77	0.8858000894063733
Hajong	78	0.8767351421208451
Hajong	79	1.1192260257976454
Hajong	80	1.4091866178957575
Hajong	81	0.9262961533828599
Hajong	82	0.9152275333608164
Hajong	83	0.8224090939066409
Hajong	84	0.8195308262939756
Hajong	85	0.7979511941445785
Hajong	86	0.7756731637270263
Hajong	87	0.8233902137600339
Hajong	88	0.7909272318190219
Hajong	89	1.0229790122686677
Hajong	90	1.4351616038257937
Hajong	91	0.9262961533828599
Hajong	92	0.9152275333608164
Hajong	93	0.8224090939066409
Hajong	94	0.8195308262939756
Hajong	95	0.7979511941445785
Hajong	96	0.7756731637270263
Hajong	97	0.8233902137600339
Hajong	98	0.8018763538205291
Hajong	99	1.0089015696953012
Halbi	1	1.196130388620453
Halbi	2	0.933588884592343
Halbi	3	0.9184060183096391
Halbi	4	1.0305431918707582
Halbi	5	1.8905282437516413
Halbi	6	1.6796567878188278
Halbi	7	2.1491283197306825
Halbi	8	3.5308112828509017
Halbi	9	3.5308112828509017
Halbi	10	1.986792180255295
Halbi	11	2.0353361755417843
